Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Mujeres	13 Madrid, Comunidad de	55 y más años	2021T3	28,27
Mujeres	13 Madrid, Comunidad de	55 y más años	2021T2	27,68
Mujeres	13 Madrid, Comunidad de	55 y más años	2021T1	28,76
Mujeres	14 Murcia, Región de	Total	2023T4	52,92
Mujeres	14 Murcia, Región de	Total	2023T3	54,69
Mujeres	14 Murcia, Región de	Total	2023T2	53,29
Mujeres	14 Murcia, Región de	Total	2023T1	52,95
Mujeres	14 Murcia, Región de	Total	2022T4	53,07
Mujeres	14 Murcia, Región de	Total	2022T3	53,74
Mujeres	14 Murcia, Región de	Total	2022T2	54,37
Mujeres	14 Murcia, Región de	Total	2022T1	52,67
Mujeres	14 Murcia, Región de	Total	2021T4	52,85
Mujeres	14 Murcia, Región de	Total	2021T3	55,08
Mujeres	14 Murcia, Región de	Total	2021T2	52,54
Mujeres	14 Murcia, Región de	Total	2021T1	51,6
Mujeres	14 Murcia, Región de	Menores de 25 años	2023T4	24,39
Mujeres	14 Murcia, Región de	Menores de 25 años	2023T3	36,06
Mujeres	14 Murcia, Región de	Menores de 25 años	2023T2	32,2
Mujeres	14 Murcia, Región de	Menores de 25 años	2023T1	32,51
Mujeres	14 Murcia, Región de	Menores de 25 años	2022T4	31,35
Mujeres	14 Murcia, Región de	Menores de 25 años	2022T3	35,94
Mujeres	14 Murcia, Región de	Menores de 25 años	2022T2	31,91
Mujeres	14 Murcia, Región de	Menores de 25 años	2022T1	28,6
Mujeres	14 Murcia, Región de	Menores de 25 años	2021T4	29,32
Mujeres	14 Murcia, Región de	Menores de 25 años	2021T3	37,6
Mujeres	14 Murcia, Región de	Menores de 25 años	2021T2	29,57
Mujeres	14 Murcia, Región de	Menores de 25 años	2021T1	26,53
Mujeres	14 Murcia, Región de	25 y más años	2023T4	56,98
Mujeres	14 Murcia, Región de	25 y más años	2023T3	57,37
Mujeres	14 Murcia, Región de	25 y más años	2023T2	56,28
Mujeres	14 Murcia, Región de	25 y más años	2023T1	55,8
Mujeres	14 Murcia, Región de	25 y más años	2022T4	56,14
Mujeres	14 Murcia, Región de	25 y más años	2022T3	56,16
Mujeres	14 Murcia, Región de	25 y más años	2022T2	57,42
Mujeres	14 Murcia, Región de	25 y más años	2022T1	55,98
Mujeres	14 Murcia, Región de	25 y más años	2021T4	56,21
Mujeres	14 Murcia, Región de	25 y más años	2021T3	57,54
Mujeres	14 Murcia, Región de	25 y más años	2021T2	55,66
Mujeres	14 Murcia, Región de	25 y más años	2021T1	55,07
Mujeres	14 Murcia, Región de	De 16 a 19 años	2023T4	8,1
Mujeres	14 Murcia, Región de	De 16 a 19 años	2023T3	14,64
Mujeres	14 Murcia, Región de	De 16 a 19 años	2023T2	11,19
Mujeres	14 Murcia, Región de	De 16 a 19 años	2023T1	10,01
Mujeres	14 Murcia, Región de	De 16 a 19 años	2022T4	10,19
Mujeres	14 Murcia, Región de	De 16 a 19 años	2022T3	9,9
Mujeres	14 Murcia, Región de	De 16 a 19 años	2022T2	8,72
Mujeres	14 Murcia, Región de	De 16 a 19 años	2022T1	10,61
Mujeres	14 Murcia, Región de	De 16 a 19 años	2021T4	9,27
Mujeres	14 Murcia, Región de	De 16 a 19 años	2021T3	17,55
Mujeres	14 Murcia, Región de	De 16 a 19 años	2021T2	12,72
Mujeres	14 Murcia, Región de	De 16 a 19 años	2021T1	12,38
Mujeres	14 Murcia, Región de	De 20 a 24 años	2023T4	37,86
Mujeres	14 Murcia, Región de	De 20 a 24 años	2023T3	54,37
Mujeres	14 Murcia, Región de	De 20 a 24 años	2023T2	49,72
Mujeres	14 Murcia, Región de	De 20 a 24 años	2023T1	50,72
Mujeres	14 Murcia, Región de	De 20 a 24 años	2022T4	49,15
Mujeres	14 Murcia, Región de	De 20 a 24 años	2022T3	56,05
Mujeres	14 Murcia, Región de	De 20 a 24 años	2022T2	49,98
Mujeres	14 Murcia, Región de	De 20 a 24 años	2022T1	43,13
Mujeres	14 Murcia, Región de	De 20 a 24 años	2021T4	47,03
Mujeres	14 Murcia, Región de	De 20 a 24 años	2021T3	54,89
Mujeres	14 Murcia, Región de	De 20 a 24 años	2021T2	43,21
Mujeres	14 Murcia, Región de	De 20 a 24 años	2021T1	38,49
Mujeres	14 Murcia, Región de	De 25 a 54 años	2023T4	80,37
Mujeres	14 Murcia, Región de	De 25 a 54 años	2023T3	81,13
Mujeres	14 Murcia, Región de	De 25 a 54 años	2023T2	79,56
Mujeres	14 Murcia, Región de	De 25 a 54 años	2023T1	79,5
Mujeres	14 Murcia, Región de	De 25 a 54 años	2022T4	79,76
Mujeres	14 Murcia, Región de	De 25 a 54 años	2022T3	78,73
Mujeres	14 Murcia, Región de	De 25 a 54 años	2022T2	79,16
Mujeres	14 Murcia, Región de	De 25 a 54 años	2022T1	78,24
Mujeres	14 Murcia, Región de	De 25 a 54 años	2021T4	77,85
Mujeres	14 Murcia, Región de	De 25 a 54 años	2021T3	81,65
Mujeres	14 Murcia, Región de	De 25 a 54 años	2021T2	77,84
Mujeres	14 Murcia, Región de	De 25 a 54 años	2021T1	75,93
Mujeres	14 Murcia, Región de	55 y más años	2023T4	26,57
Mujeres	14 Murcia, Región de	55 y más años	2023T3	26,32
Mujeres	14 Murcia, Región de	55 y más años	2023T2	25,62
Mujeres	14 Murcia, Región de	55 y más años	2023T1	24,4
Mujeres	14 Murcia, Región de	55 y más años	2022T4	24,72
Mujeres	14 Murcia, Región de	55 y más años	2022T3	25,92
Mujeres	14 Murcia, Región de	55 y más años	2022T2	28,11
Mujeres	14 Murcia, Región de	55 y más años	2022T1	25,81
Mujeres	14 Murcia, Región de	55 y más años	2021T4	26,71
Mujeres	14 Murcia, Región de	55 y más años	2021T3	24,46
Mujeres	14 Murcia, Región de	55 y más años	2021T2	24,98
Mujeres	14 Murcia, Región de	55 y más años	2021T1	25,91
Mujeres	15 Navarra, Comunidad Foral de	Total	2023T4	55,16
Mujeres	15 Navarra, Comunidad Foral de	Total	2023T3	55,31
Mujeres	15 Navarra, Comunidad Foral de	Total	2023T2	54,81
Mujeres	15 Navarra, Comunidad Foral de	Total	2023T1	54,4
Mujeres	15 Navarra, Comunidad Foral de	Total	2022T4	54,7
Mujeres	15 Navarra, Comunidad Foral de	Total	2022T3	53,83
Mujeres	15 Navarra, Comunidad Foral de	Total	2022T2	54,28
Mujeres	15 Navarra, Comunidad Foral de	Total	2022T1	55,52
Mujeres	15 Navarra, Comunidad Foral de	Total	2021T4	54,59
Mujeres	15 Navarra, Comunidad Foral de	Total	2021T3	55,71
Mujeres	15 Navarra, Comunidad Foral de	Total	2021T2	55,03
Mujeres	15 Navarra, Comunidad Foral de	Total	2021T1	53,73
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T4	26,53
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T3	33,95
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T2	30,75
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T1	27,41
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T4	29,76
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T3	30,34
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T2	32,41
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T1	30,52
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T4	29,52
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T3	36,69
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T2	32,66
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T1	26,38
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T4	58,96
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T3	58,05
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T2	57,91
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T1	57,91
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T4	57,91
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T3	56,96
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T2	57,1
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T1	58,76
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T4	57,71
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T3	58,05
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T2	57,75
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T1	57,13
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T4	11,26
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T3	15,37
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T2	14,72
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T1	12,6
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T4	16,73
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T3	11,53
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T2	5,82
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T1	6,53
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T4	4,51
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T3	7,83
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T2	9,73
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T1	5,81
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T4	38,47
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T3	47,71
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T2	42,93
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T1	39,06
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T4	39,98
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T3	46,39
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T2	53,83
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T1	50,26
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T4	48,58
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T3	58,11
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T2	49,1
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T1	42,05
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T4	85,99
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T3	85,54
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T2	85,52
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T1	85,13
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T4	85,64
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T3	83,4
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T2	85,21
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T1	87,38
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T4	85,88
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T3	87,05
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T2	84,04
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T1	83,9
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2023T4	29,24
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2023T3	27,68
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2023T2	27,27
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2023T1	27,54
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2022T4	26,85
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2022T3	27,21
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2022T2	25,37
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2022T1	26,3
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2021T4	25,58
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2021T3	24,75
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2021T2	27,31
Mujeres	15 Navarra, Comunidad Foral de	55 y más años	2021T1	25,94
Mujeres	16 País Vasco	Total	2023T4	53,4
Mujeres	16 País Vasco	Total	2023T3	53,3
Mujeres	16 País Vasco	Total	2023T2	52,39
Mujeres	16 País Vasco	Total	2023T1	51,62
Mujeres	16 País Vasco	Total	2022T4	51,25
Mujeres	16 País Vasco	Total	2022T3	52,06
Mujeres	16 País Vasco	Total	2022T2	52,01
Mujeres	16 País Vasco	Total	2022T1	52,66
Mujeres	16 País Vasco	Total	2021T4	53,15
Mujeres	16 País Vasco	Total	2021T3	52,84
Mujeres	16 País Vasco	Total	2021T2	52
Mujeres	16 País Vasco	Total	2021T1	51,45
Mujeres	16 País Vasco	Menores de 25 años	2023T4	33,61
Mujeres	16 País Vasco	Menores de 25 años	2023T3	34,69
Mujeres	16 País Vasco	Menores de 25 años	2023T2	32,08
Mujeres	16 País Vasco	Menores de 25 años	2023T1	27,34
Mujeres	16 País Vasco	Menores de 25 años	2022T4	25,72
Mujeres	16 País Vasco	Menores de 25 años	2022T3	27,24
Mujeres	16 País Vasco	Menores de 25 años	2022T2	33,89
Mujeres	16 País Vasco	Menores de 25 años	2022T1	30,98
Mujeres	16 País Vasco	Menores de 25 años	2021T4	31,62
Mujeres	16 País Vasco	Menores de 25 años	2021T3	35,95
Mujeres	16 País Vasco	Menores de 25 años	2021T2	34,52
Mujeres	16 País Vasco	Menores de 25 años	2021T1	22,88
Mujeres	16 País Vasco	25 y más años	2023T4	55,62
Mujeres	16 País Vasco	25 y más años	2023T3	55,33
Mujeres	16 País Vasco	25 y más años	2023T2	54,51
Mujeres	16 País Vasco	25 y más años	2023T1	54,2
Mujeres	16 País Vasco	25 y más años	2022T4	53,91
Mujeres	16 País Vasco	25 y más años	2022T3	54,66
Mujeres	16 País Vasco	25 y más años	2022T2	53,88
Mujeres	16 País Vasco	25 y más años	2022T1	54,94
Mujeres	16 País Vasco	25 y más años	2021T4	55,44
Mujeres	16 País Vasco	25 y más años	2021T3	54,6
Mujeres	16 País Vasco	25 y más años	2021T2	53,82
Mujeres	16 País Vasco	25 y más años	2021T1	54,38
Mujeres	16 País Vasco	De 16 a 19 años	2023T4	7,73
Mujeres	16 País Vasco	De 16 a 19 años	2023T3	7,48
Mujeres	16 País Vasco	De 16 a 19 años	2023T2	16,07
Mujeres	16 País Vasco	De 16 a 19 años	2023T1	6,42
Mujeres	16 País Vasco	De 16 a 19 años	2022T4	10
Mujeres	16 País Vasco	De 16 a 19 años	2022T3	14,4
Mujeres	16 País Vasco	De 16 a 19 años	2022T2	15,77
Mujeres	16 País Vasco	De 16 a 19 años	2022T1	10,24
Mujeres	16 País Vasco	De 16 a 19 años	2021T4	15,04
Mujeres	16 País Vasco	De 16 a 19 años	2021T3	15,67
Mujeres	16 País Vasco	De 16 a 19 años	2021T2	13,55
Mujeres	16 País Vasco	De 16 a 19 años	2021T1	3,21
Mujeres	16 País Vasco	De 20 a 24 años	2023T4	55,22
Mujeres	16 País Vasco	De 20 a 24 años	2023T3	56,54
Mujeres	16 País Vasco	De 20 a 24 años	2023T2	44
Mujeres	16 País Vasco	De 20 a 24 años	2023T1	43,95
Mujeres	16 País Vasco	De 20 a 24 años	2022T4	37,94
Mujeres	16 País Vasco	De 20 a 24 años	2022T3	37,56
Mujeres	16 País Vasco	De 20 a 24 años	2022T2	48,2
Mujeres	16 País Vasco	De 20 a 24 años	2022T1	48,37
Mujeres	16 País Vasco	De 20 a 24 años	2021T4	46,2
Mujeres	16 País Vasco	De 20 a 24 años	2021T3	53,11
Mujeres	16 País Vasco	De 20 a 24 años	2021T2	52,09
Mujeres	16 País Vasco	De 20 a 24 años	2021T1	38,9
Mujeres	16 País Vasco	De 25 a 54 años	2023T4	87,45
Mujeres	16 País Vasco	De 25 a 54 años	2023T3	87,34
Mujeres	16 País Vasco	De 25 a 54 años	2023T2	86,8
Mujeres	16 País Vasco	De 25 a 54 años	2023T1	86,96
Mujeres	16 País Vasco	De 25 a 54 años	2022T4	87,26
Mujeres	16 País Vasco	De 25 a 54 años	2022T3	86,42
Mujeres	16 País Vasco	De 25 a 54 años	2022T2	85,5
Mujeres	16 País Vasco	De 25 a 54 años	2022T1	86,22
Mujeres	16 País Vasco	De 25 a 54 años	2021T4	86,54
Mujeres	16 País Vasco	De 25 a 54 años	2021T3	85,95
Mujeres	16 País Vasco	De 25 a 54 años	2021T2	83,84
Mujeres	16 País Vasco	De 25 a 54 años	2021T1	84,73
Mujeres	16 País Vasco	55 y más años	2023T4	26,59
Mujeres	16 País Vasco	55 y más años	2023T3	26,03
Mujeres	16 País Vasco	55 y más años	2023T2	24,82
Mujeres	16 País Vasco	55 y más años	2023T1	23,94
Mujeres	16 País Vasco	55 y más años	2022T4	23
Mujeres	16 País Vasco	55 y más años	2022T3	25,11
Mujeres	16 País Vasco	55 y más años	2022T2	24,35
Mujeres	16 País Vasco	55 y más años	2022T1	25,62
Mujeres	16 País Vasco	55 y más años	2021T4	26,12
Mujeres	16 País Vasco	55 y más años	2021T3	24,83
Mujeres	16 País Vasco	55 y más años	2021T2	25,05
Mujeres	16 País Vasco	55 y más años	2021T1	25,05
Mujeres	17 Rioja, La	Total	2023T4	53,61
Mujeres	17 Rioja, La	Total	2023T3	56,24
Mujeres	17 Rioja, La	Total	2023T2	54,33
Mujeres	17 Rioja, La	Total	2023T1	54,59
Mujeres	17 Rioja, La	Total	2022T4	55,23
Mujeres	17 Rioja, La	Total	2022T3	54,53
Mujeres	17 Rioja, La	Total	2022T2	55,54
Mujeres	17 Rioja, La	Total	2022T1	55,26
Mujeres	17 Rioja, La	Total	2021T4	55,85
Mujeres	17 Rioja, La	Total	2021T3	56,17
Mujeres	17 Rioja, La	Total	2021T2	55,82
Mujeres	17 Rioja, La	Total	2021T1	53,62
Mujeres	17 Rioja, La	Menores de 25 años	2023T4	22,84
Mujeres	17 Rioja, La	Menores de 25 años	2023T3	33,74
Mujeres	17 Rioja, La	Menores de 25 años	2023T2	28,87
Mujeres	17 Rioja, La	Menores de 25 años	2023T1	29,11
Mujeres	17 Rioja, La	Menores de 25 años	2022T4	29,21
Mujeres	17 Rioja, La	Menores de 25 años	2022T3	33,15
Mujeres	17 Rioja, La	Menores de 25 años	2022T2	33,48
Mujeres	17 Rioja, La	Menores de 25 años	2022T1	32,8
Mujeres	17 Rioja, La	Menores de 25 años	2021T4	31,55
Mujeres	17 Rioja, La	Menores de 25 años	2021T3	37,21
Mujeres	17 Rioja, La	Menores de 25 años	2021T2	34,35
Mujeres	17 Rioja, La	Menores de 25 años	2021T1	24,41
Mujeres	17 Rioja, La	25 y más años	2023T4	57,4
Mujeres	17 Rioja, La	25 y más años	2023T3	58,94
Mujeres	17 Rioja, La	25 y más años	2023T2	57,24
Mujeres	17 Rioja, La	25 y más años	2023T1	57,59
Mujeres	17 Rioja, La	25 y más años	2022T4	58,28
Mujeres	17 Rioja, La	25 y más años	2022T3	56,93
Mujeres	17 Rioja, La	25 y más años	2022T2	58
Mujeres	17 Rioja, La	25 y más años	2022T1	57,83
Mujeres	17 Rioja, La	25 y más años	2021T4	58,63
Mujeres	17 Rioja, La	25 y más años	2021T3	58,4
Mujeres	17 Rioja, La	25 y más años	2021T2	58,38
Mujeres	17 Rioja, La	25 y más años	2021T1	57,01
Mujeres	17 Rioja, La	De 16 a 19 años	2023T4	15,3
Mujeres	17 Rioja, La	De 16 a 19 años	2023T3	22,66
Mujeres	17 Rioja, La	De 16 a 19 años	2023T2	16,77
Mujeres	17 Rioja, La	De 16 a 19 años	2023T1	10,56
Mujeres	17 Rioja, La	De 16 a 19 años	2022T4	5,86
Mujeres	17 Rioja, La	De 16 a 19 años	2022T3	13,34
Mujeres	17 Rioja, La	De 16 a 19 años	2022T2	14,52
Mujeres	17 Rioja, La	De 16 a 19 años	2022T1	15,86
Mujeres	17 Rioja, La	De 16 a 19 años	2021T4	12,25
Mujeres	17 Rioja, La	De 16 a 19 años	2021T3	22,99
Mujeres	17 Rioja, La	De 16 a 19 años	2021T2	18,78
Mujeres	17 Rioja, La	De 16 a 19 años	2021T1	3,89
Mujeres	17 Rioja, La	De 20 a 24 años	2023T4	29,53
Mujeres	17 Rioja, La	De 20 a 24 años	2023T3	43,29
Mujeres	17 Rioja, La	De 20 a 24 años	2023T2	38,39
Mujeres	17 Rioja, La	De 20 a 24 años	2023T1	45,04
Mujeres	17 Rioja, La	De 20 a 24 años	2022T4	49,51
Mujeres	17 Rioja, La	De 20 a 24 años	2022T3	48,88
Mujeres	17 Rioja, La	De 20 a 24 años	2022T2	48,26
Mujeres	17 Rioja, La	De 20 a 24 años	2022T1	46,83
Mujeres	17 Rioja, La	De 20 a 24 años	2021T4	47,5
Mujeres	17 Rioja, La	De 20 a 24 años	2021T3	49,73
Mujeres	17 Rioja, La	De 20 a 24 años	2021T2	48,41
Mujeres	17 Rioja, La	De 20 a 24 años	2021T1	42,08
Mujeres	17 Rioja, La	De 25 a 54 años	2023T4	86,91
Mujeres	17 Rioja, La	De 25 a 54 años	2023T3	88,42
Mujeres	17 Rioja, La	De 25 a 54 años	2023T2	86
Mujeres	17 Rioja, La	De 25 a 54 años	2023T1	86,94
Mujeres	17 Rioja, La	De 25 a 54 años	2022T4	87,46
Mujeres	17 Rioja, La	De 25 a 54 años	2022T3	86,56
Mujeres	17 Rioja, La	De 25 a 54 años	2022T2	88,52
Mujeres	17 Rioja, La	De 25 a 54 años	2022T1	87,31
Mujeres	17 Rioja, La	De 25 a 54 años	2021T4	89,59
Mujeres	17 Rioja, La	De 25 a 54 años	2021T3	86,7
Mujeres	17 Rioja, La	De 25 a 54 años	2021T2	87,63
Mujeres	17 Rioja, La	De 25 a 54 años	2021T1	85,65
Mujeres	17 Rioja, La	55 y más años	2023T4	26,94
Mujeres	17 Rioja, La	55 y más años	2023T3	28,36
Mujeres	17 Rioja, La	55 y más años	2023T2	27,27
Mujeres	17 Rioja, La	55 y más años	2023T1	26,86
Mujeres	17 Rioja, La	55 y más años	2022T4	27,57
Mujeres	17 Rioja, La	55 y más años	2022T3	25,6
Mujeres	17 Rioja, La	55 y más años	2022T2	25,55
Mujeres	17 Rioja, La	55 y más años	2022T1	26,31
Mujeres	17 Rioja, La	55 y más años	2021T4	25,34
Mujeres	17 Rioja, La	55 y más años	2021T3	27,74
Mujeres	17 Rioja, La	55 y más años	2021T2	26,45
Mujeres	17 Rioja, La	55 y más años	2021T1	25,58
Mujeres	18 Ceuta	Total	2023T4	54,43
Mujeres	18 Ceuta	Total	2023T3	59,52
Mujeres	18 Ceuta	Total	2023T2	57,04
Mujeres	18 Ceuta	Total	2023T1	54,77
Mujeres	18 Ceuta	Total	2022T4	57,17
Mujeres	18 Ceuta	Total	2022T3	52,23
Mujeres	18 Ceuta	Total	2022T2	50,93
Mujeres	18 Ceuta	Total	2022T1	53,66
Mujeres	18 Ceuta	Total	2021T4	49,27
Mujeres	18 Ceuta	Total	2021T3	49,81
Mujeres	18 Ceuta	Total	2021T2	51,76
Mujeres	18 Ceuta	Total	2021T1	50,73
Mujeres	18 Ceuta	Menores de 25 años	2023T4	35,81
Mujeres	18 Ceuta	Menores de 25 años	2023T3	43,91
Mujeres	18 Ceuta	Menores de 25 años	2023T2	37,46
Mujeres	18 Ceuta	Menores de 25 años	2023T1	37,91
Mujeres	18 Ceuta	Menores de 25 años	2022T4	46,65
Mujeres	18 Ceuta	Menores de 25 años	2022T3	22,65
Mujeres	18 Ceuta	Menores de 25 años	2022T2	31,34
Mujeres	18 Ceuta	Menores de 25 años	2022T1	33,59
Mujeres	18 Ceuta	Menores de 25 años	2021T4	24,74
Mujeres	18 Ceuta	Menores de 25 años	2021T3	30,02
Mujeres	18 Ceuta	Menores de 25 años	2021T2	28,72
Mujeres	18 Ceuta	Menores de 25 años	2021T1	40,42
Mujeres	18 Ceuta	25 y más años	2023T4	58,17
Mujeres	18 Ceuta	25 y más años	2023T3	62,56
Mujeres	18 Ceuta	25 y más años	2023T2	60,82
Mujeres	18 Ceuta	25 y más años	2023T1	57,85
Mujeres	18 Ceuta	25 y más años	2022T4	59,49
Mujeres	18 Ceuta	25 y más años	2022T3	57,89
Mujeres	18 Ceuta	25 y más años	2022T2	54,19
Mujeres	18 Ceuta	25 y más años	2022T1	57,48
Mujeres	18 Ceuta	25 y más años	2021T4	54,21
Mujeres	18 Ceuta	25 y más años	2021T3	53,85
Mujeres	18 Ceuta	25 y más años	2021T2	56,14
Mujeres	18 Ceuta	25 y más años	2021T1	52,46
Mujeres	18 Ceuta	De 16 a 19 años	2023T4	25,25
Mujeres	18 Ceuta	De 16 a 19 años	2023T3	9,33
Mujeres	18 Ceuta	De 16 a 19 años	2023T2	10,09
Mujeres	18 Ceuta	De 16 a 19 años	2023T1	15,99
Mujeres	18 Ceuta	De 16 a 19 años	2022T4	34,47
Mujeres	18 Ceuta	De 16 a 19 años	2022T3	11,55
Mujeres	18 Ceuta	De 16 a 19 años	2022T2	21,97
Mujeres	18 Ceuta	De 16 a 19 años	2022T1	23,7
Mujeres	18 Ceuta	De 16 a 19 años	2021T4	14,8
Mujeres	18 Ceuta	De 16 a 19 años	2021T3	12,27
